PC1,Result
0.2561128170582768,0-1
0.14476603270844945,0-1
0.16944125140682642,1-0
-0.050131554552258706,1-0
0.12749961023570455,1-0
-0.26113388401685167,0-1
-0.19654056757005722,1-0
-0.4432086896998038,1/2-1/2
-0.1705388312093934,1-0
0.030661971815919564,0-1
-0.13972493984156076,0-1
0.20491066183824747,1-0
-0.16032119330126393,1-0
0.17302366647812284,1-0
-0.12657518731016704,0-1
-0.21079646034792188,1-0
-0.15290381054225988,1-0
-0.334159619051295,0-1
-0.2873879118303533,0-1
0.3555514347960119,1-0
-0.16111287124801887,1-0
-0.17862729510558928,1-0
0.14137322091629712,1-0
-0.3332283234228862,1-0
0.08517359302476735,0-1
0.18341308125208466,1-0
0.055547510027732394,1-0
0.07774395457113747,1-0
-0.12481789782019037,0-1
0.31343131325003804,0-1
-0.42976917197595044,0-1
0.03863259106238792,0-1
0.2934670456044962,1-0
0.20685231328358678,0-1
0.26784751644266624,1-0
-0.1741882157456025,1-0
0.5366563896856279,0-1
-0.04482986653498011,0-1
0.5426974285830252,1/2-1/2
0.011900249335624058,1-0
0.024966447931916047,1-0
0.16501857246580132,1-0
-0.25725715418828676,0-1
-0.11388263012632416,0-1
-0.013963277377172512,0-1
-0.17581590620162435,1-0
0.03884707771392304,0-1
-0.4929311577866919,1-0
-0.24420698848101774,0-1
-0.02806535681653055,1-0
-0.0743733000810084,1/2-1/2
-0.5459308011116674,1-0
0.21583084316829015,0-1
-0.005094813900363926,1-0
0.1525001187201661,0-1
0.1933415197330215,1-0
0.50225385920663,0-1
-0.28266438238048064,1-0
0.021397361074151133,0-1
0.4066690426439118,1-0
-0.17982470098982606,0-1
0.6544641107798693,0-1
-0.127768351157866,0-1
0.1991635132303048,1-0
-0.146393477916556,0-1
0.07875897995621228,0-1
-0.2169713582763757,1-0
-0.4302680578994738,1-0
0.26851558064552605,0-1
-0.4871178453485593,1-0
-0.48318551216238326,1-0
0.24520846439155874,1-0
0.36865474671200327,1-0
0.2501389905590409,1-0
0.6859039742676699,1-0
-0.17310730398769736,1-0
-0.17474328834559072,1-0
0.0023684650028925613,1-0
0.14874046243071737,0-1
-0.24751498755402834,1-0
-0.20576417364460975,1-0
0.06870299600953644,0-1
0.009568465986295571,1-0
-0.08003775831648607,1-0
0.11097724872570414,0-1
0.22266097394327067,1-0
-0.08528311710004643,0-1
-0.3513660580258374,1-0
0.10868743452935448,1-0
-0.31235656154889047,0-1
-0.3673182605720259,0-1
0.16482048623322776,1-0
-0.03981848777433383,0-1
-0.21748751624562168,1-0
-0.1344982644710634,1-0
0.28996586861686635,1-0
-0.1605881107289846,1-0
0.0667516044935047,1-0
-0.2889654096767632,1-0
0.5464853510423592,1-0
-0.1272462919807692,0-1
-0.0721554139382925,1-0
-0.5508380146722696,1-0
0.12137623971898759,0-1
0.021267691594958116,0-1
-0.03416617665320898,0-1
0.04307489827489819,1-0
0.5428455744631596,1-0
0.05074568119653333,0-1
0.13894675739402096,1-0
-0.26589855582046984,0-1
0.24359984450587902,1-0
0.3966536057619342,0-1
0.13544737893101055,0-1
-0.07310343115090412,0-1
-0.16502205958475524,0-1
0.27218001229087785,0-1
-0.1352026320353068,0-1
-0.2431158942240429,1/2-1/2
-0.36971482325116817,1-0
0.1972038502261656,1-0
-0.08211713772663431,0-1
0.06381515010397665,1-0
-0.10833789986007147,0-1
-0.007955358816162716,0-1
-0.10096667580590979,0-1
0.06526297847119367,1/2-1/2
-0.11395722275849207,0-1
0.3175963124039899,1-0
0.3106498027754433,1-0
0.06778158412872004,0-1
-0.301328437824407,1-0
0.15395764511697108,1-0
0.16492999772640315,0-1
-0.08262875936106506,1/2-1/2
0.08913967914691245,0-1
-0.10921593122056883,1-0
0.24614524287998185,0-1
-0.11378168720595716,0-1
0.21391944213545988,1/2-1/2
0.2778967335451007,0-1
-0.020722788875956577,0-1
0.23430296264071993,1-0
